image,quality,class_name
27356_right.jpeg,0,good
20098_right.jpeg,0,good
66_right.jpeg,0,good
34111_left.jpeg,0,good
40443_right.jpeg,0,good
43933_left.jpeg,0,good
21970_left.jpeg,0,good
16088_right.jpeg,0,good
37726_left.jpeg,0,good
10814_right.jpeg,0,good
17861_right.jpeg,0,good
28231_left.jpeg,0,good
31873_right.jpeg,0,good
4641_right.jpeg,0,good
40309_right.jpeg,0,good
8292_left.jpeg,0,good
10562_left.jpeg,0,good
31252_left.jpeg,0,good
18929_right.jpeg,0,good
16283_left.jpeg,0,good
2155_right.jpeg,0,good
11206_left.jpeg,0,good
41721_left.jpeg,0,good
36080_right.jpeg,0,good
19099_right.jpeg,0,good
16529_left.jpeg,0,good
20232_right.jpeg,0,good
3026_left.jpeg,0,good
34536_left.jpeg,0,good
4735_right.jpeg,0,good
4533_left.jpeg,0,good
8864_left.jpeg,0,good
38677_left.jpeg,0,good
360_right.jpeg,0,good
39908_right.jpeg,0,good
40684_right.jpeg,0,good
36289_left.jpeg,0,good
7032_right.jpeg,0,good
19155_right.jpeg,0,good
575_right.jpeg,0,good
36008_left.jpeg,0,good
28657_right.jpeg,0,good
7844_right.jpeg,0,good
34128_left.jpeg,0,good
23290_left.jpeg,0,good
21973_left.jpeg,0,good
7222_right.jpeg,0,good
24914_right.jpeg,0,good
5508_left.jpeg,0,good
4060_right.jpeg,0,good
41281_right.jpeg,0,good
37592_left.jpeg,0,good
20929_right.jpeg,0,good
34955_left.jpeg,0,good
17853_left.jpeg,0,good
17840_right.jpeg,0,good
3671_left.jpeg,0,good
24009_left.jpeg,0,good
28762_right.jpeg,0,good
30952_left.jpeg,0,good
27224_right.jpeg,0,good
20474_right.jpeg,0,good
43451_right.jpeg,0,good
36764_left.jpeg,0,good
33740_left.jpeg,0,good
35278_left.jpeg,0,good
32912_left.jpeg,0,good
22420_left.jpeg,0,good
31511_right.jpeg,0,good
7379_right.jpeg,0,good
25560_left.jpeg,0,good
3567_right.jpeg,0,good
20554_right.jpeg,0,good
17049_right.jpeg,0,good
28046_left.jpeg,0,good
30615_left.jpeg,0,good
40327_right.jpeg,0,good
24242_left.jpeg,0,good
42748_right.jpeg,0,good
19369_left.jpeg,0,good
9919_right.jpeg,0,good
22488_right.jpeg,0,good
1373_right.jpeg,0,good
39298_right.jpeg,0,good
395_right.jpeg,0,good
25978_left.jpeg,0,good
29126_left.jpeg,0,good
8812_left.jpeg,0,good
16136_right.jpeg,0,good
2643_right.jpeg,0,good
15351_right.jpeg,0,good
19252_right.jpeg,0,good
28947_left.jpeg,0,good
14811_left.jpeg,0,good
21024_right.jpeg,0,good
35005_right.jpeg,0,good
8679_left.jpeg,0,good
2468_left.jpeg,0,good
11292_left.jpeg,0,good
26973_right.jpeg,0,good
27440_right.jpeg,0,good
17083_right.jpeg,0,good
39063_left.jpeg,0,good
2078_right.jpeg,0,good
13309_right.jpeg,0,good
22365_right.jpeg,0,good
29553_right.jpeg,0,good
28402_right.jpeg,0,good
5542_right.jpeg,0,good
17_right.jpeg,0,good
23210_left.jpeg,0,good
31898_left.jpeg,0,good
40827_right.jpeg,0,good
35740_right.jpeg,0,good
29466_right.jpeg,0,good
4249_right.jpeg,0,good
17838_left.jpeg,0,good
30693_right.jpeg,0,good
2141_right.jpeg,0,good
19431_left.jpeg,0,good
32388_right.jpeg,0,good
41544_right.jpeg,0,good
19103_left.jpeg,0,good
6313_right.jpeg,0,good
337_right.jpeg,0,good
26902_left.jpeg,0,good
38555_right.jpeg,0,good
5891_left.jpeg,0,good
43555_left.jpeg,0,good
40631_right.jpeg,0,good
40232_right.jpeg,0,good
17940_right.jpeg,0,good
13638_right.jpeg,0,good
18113_left.jpeg,0,good
15930_left.jpeg,0,good
41573_left.jpeg,0,good
36645_right.jpeg,0,good
18625_right.jpeg,0,good
41020_right.jpeg,0,good
1161_left.jpeg,0,good
16740_right.jpeg,0,good
33274_right.jpeg,0,good
39024_right.jpeg,0,good
33740_right.jpeg,0,good
36692_right.jpeg,0,good
37122_left.jpeg,0,good
38048_left.jpeg,0,good
32980_left.jpeg,0,good
27939_right.jpeg,0,good
37137_left.jpeg,0,good
19189_right.jpeg,0,good
15102_left.jpeg,0,good
3372_right.jpeg,0,good
42150_left.jpeg,0,good
38624_left.jpeg,0,good
27378_right.jpeg,0,good
37688_right.jpeg,0,good
27009_left.jpeg,0,good
22647_right.jpeg,0,good
28002_right.jpeg,0,good
7014_right.jpeg,0,good
36928_right.jpeg,0,good
23829_right.jpeg,0,good
179_right.jpeg,0,good
41330_right.jpeg,0,good
4294_right.jpeg,0,good
20442_right.jpeg,0,good
11176_right.jpeg,0,good
39338_right.jpeg,0,good
23483_left.jpeg,0,good
16576_left.jpeg,0,good
15695_left.jpeg,0,good
21448_left.jpeg,0,good
13376_right.jpeg,0,good
17533_left.jpeg,0,good
19271_left.jpeg,0,good
27643_left.jpeg,0,good
19017_right.jpeg,0,good
19099_left.jpeg,0,good
8755_right.jpeg,0,good
26705_right.jpeg,0,good
39943_right.jpeg,0,good
4311_right.jpeg,0,good
6670_right.jpeg,0,good
1144_left.jpeg,0,good
35142_right.jpeg,0,good
26564_right.jpeg,0,good
9390_right.jpeg,0,good
8418_right.jpeg,0,good
23188_left.jpeg,0,good
11916_left.jpeg,0,good
13607_right.jpeg,0,good
19928_right.jpeg,0,good
23887_right.jpeg,0,good
35954_right.jpeg,0,good
29625_left.jpeg,0,good
11487_right.jpeg,0,good
32581_right.jpeg,0,good
39733_right.jpeg,0,good
20648_right.jpeg,0,good
38589_right.jpeg,0,good
41374_left.jpeg,0,good
27253_left.jpeg,0,good
27518_left.jpeg,0,good
2007_right.jpeg,0,good
39127_right.jpeg,0,good
5788_left.jpeg,0,good
29109_left.jpeg,0,good
24611_left.jpeg,0,good
1743_left.jpeg,0,good
5047_right.jpeg,0,good
8267_right.jpeg,0,good
32464_right.jpeg,0,good
40653_left.jpeg,0,good
7962_right.jpeg,0,good
15385_left.jpeg,0,good
16604_right.jpeg,0,good
554_left.jpeg,0,good
29679_left.jpeg,0,good
32782_right.jpeg,0,good
41926_right.jpeg,0,good
13036_left.jpeg,0,good
4911_left.jpeg,0,good
9895_right.jpeg,0,good
7851_right.jpeg,0,good
27912_left.jpeg,0,good
33138_left.jpeg,0,good
25979_right.jpeg,0,good
5788_right.jpeg,0,good
32635_left.jpeg,0,good
29524_right.jpeg,0,good
25444_right.jpeg,0,good
21130_right.jpeg,0,good
43664_right.jpeg,0,good
41415_right.jpeg,0,good
21130_left.jpeg,0,good
2683_right.jpeg,0,good
29569_right.jpeg,0,good
18046_left.jpeg,0,good
7486_left.jpeg,0,good
12124_right.jpeg,0,good
7187_right.jpeg,0,good
7130_left.jpeg,0,good
2097_right.jpeg,0,good
38410_left.jpeg,0,good
43657_right.jpeg,0,good
6765_right.jpeg,0,good
5407_right.jpeg,0,good
38733_right.jpeg,0,good
38410_right.jpeg,0,good
30357_right.jpeg,0,good
4652_right.jpeg,0,good
18663_right.jpeg,0,good
4544_left.jpeg,0,good
33192_right.jpeg,0,good
22228_left.jpeg,0,good
12725_left.jpeg,0,good
34754_left.jpeg,0,good
930_right.jpeg,0,good
8285_right.jpeg,0,good
15360_right.jpeg,0,good
10061_right.jpeg,0,good
30655_right.jpeg,0,good
3461_right.jpeg,0,good
22987_right.jpeg,0,good
9741_left.jpeg,0,good
34078_left.jpeg,0,good
25873_left.jpeg,0,good
29768_left.jpeg,0,good
13064_left.jpeg,0,good
11482_right.jpeg,0,good
31849_left.jpeg,0,good
2284_right.jpeg,0,good
10161_right.jpeg,0,good
38002_right.jpeg,0,good
26328_right.jpeg,0,good
2607_right.jpeg,0,good
29574_right.jpeg,0,good
29709_left.jpeg,0,good
28132_right.jpeg,0,good
18218_left.jpeg,0,good
18449_left.jpeg,0,good
42170_left.jpeg,0,good
22043_right.jpeg,0,good
35705_left.jpeg,0,good
44036_left.jpeg,0,good
666_right.jpeg,0,good
36237_right.jpeg,0,good
40102_right.jpeg,0,good
18924_right.jpeg,0,good
12258_left.jpeg,0,good
29239_right.jpeg,0,good
34050_left.jpeg,0,good
31746_right.jpeg,0,good
12484_right.jpeg,0,good
23787_left.jpeg,0,good
25395_right.jpeg,0,good
8280_left.jpeg,0,good
24848_right.jpeg,0,good
41599_left.jpeg,0,good
21063_right.jpeg,0,good
37194_right.jpeg,0,good
14549_left.jpeg,0,good
20023_right.jpeg,0,good
26192_right.jpeg,0,good
16035_right.jpeg,0,good
36465_left.jpeg,0,good
25260_right.jpeg,0,good
16863_right.jpeg,0,good
22530_right.jpeg,0,good
13137_right.jpeg,0,good
4545_right.jpeg,0,good
31011_right.jpeg,0,good
38589_left.jpeg,0,good
851_right.jpeg,0,good
25069_left.jpeg,0,good
39099_right.jpeg,0,good
24580_left.jpeg,0,good
28792_left.jpeg,0,good
5676_left.jpeg,0,good
36261_right.jpeg,0,good
34113_right.jpeg,0,good
43887_right.jpeg,0,good
41756_left.jpeg,0,good
681_left.jpeg,0,good
19270_right.jpeg,0,good
35697_right.jpeg,0,good
29011_right.jpeg,0,good
24543_right.jpeg,0,good
349_right.jpeg,0,good
41827_left.jpeg,0,good
40464_left.jpeg,0,good
30606_left.jpeg,0,good
15274_right.jpeg,0,good
12292_left.jpeg,0,good
7774_right.jpeg,0,good
12642_right.jpeg,0,good
11504_left.jpeg,0,good
18267_right.jpeg,0,good
2191_right.jpeg,0,good
2749_right.jpeg,0,good
24615_right.jpeg,0,good
20020_right.jpeg,0,good
32085_right.jpeg,0,good
39687_left.jpeg,0,good
39415_right.jpeg,0,good
28967_left.jpeg,0,good
33966_right.jpeg,0,good
15205_left.jpeg,0,good
11079_left.jpeg,0,good
11926_left.jpeg,0,good
36978_left.jpeg,0,good
26069_right.jpeg,0,good
3567_left.jpeg,0,good
2218_left.jpeg,0,good
42393_right.jpeg,0,good
7228_left.jpeg,0,good
4460_left.jpeg,0,good
11550_right.jpeg,0,good
39751_left.jpeg,0,good
2905_right.jpeg,0,good
14020_right.jpeg,0,good
22275_right.jpeg,0,good
13304_right.jpeg,0,good
8768_right.jpeg,0,good
10325_left.jpeg,0,good
25034_right.jpeg,0,good
33902_right.jpeg,0,good
24802_left.jpeg,0,good
11949_left.jpeg,0,good
12878_left.jpeg,0,good
7959_left.jpeg,0,good
9368_right.jpeg,0,good
241_right.jpeg,0,good
8162_left.jpeg,0,good
4302_left.jpeg,0,good
29482_left.jpeg,0,good
37666_right.jpeg,0,good
29963_left.jpeg,0,good
24106_right.jpeg,0,good
4266_left.jpeg,0,good
21064_right.jpeg,0,good
6558_right.jpeg,0,good
42730_right.jpeg,0,good
22987_left.jpeg,0,good
8000_right.jpeg,0,good
11158_left.jpeg,0,good
14762_left.jpeg,0,good
37592_right.jpeg,0,good
16679_left.jpeg,0,good
33718_right.jpeg,0,good
10966_left.jpeg,0,good
33761_left.jpeg,0,good
9632_left.jpeg,0,good
31762_left.jpeg,0,good
16604_left.jpeg,0,good
12210_right.jpeg,0,good
18261_right.jpeg,0,good
21034_left.jpeg,0,good
12144_right.jpeg,0,good
5891_right.jpeg,0,good
16065_right.jpeg,0,good
15585_right.jpeg,0,good
20952_right.jpeg,0,good
11937_right.jpeg,0,good
17030_left.jpeg,0,good
20300_left.jpeg,0,good
25238_right.jpeg,0,good
23560_right.jpeg,0,good
333_right.jpeg,0,good
25802_left.jpeg,0,good
11035_right.jpeg,0,good
31245_right.jpeg,0,good
37404_right.jpeg,0,good
34872_right.jpeg,0,good
14867_right.jpeg,0,good
987_right.jpeg,0,good
14466_left.jpeg,0,good
14086_left.jpeg,0,good
37106_left.jpeg,0,good
14380_right.jpeg,0,good
27264_right.jpeg,0,good
3196_right.jpeg,0,good
12241_left.jpeg,0,good
23114_right.jpeg,0,good
7238_left.jpeg,0,good
39241_right.jpeg,0,good
27028_left.jpeg,0,good
32833_right.jpeg,0,good
41588_left.jpeg,0,good
38919_left.jpeg,0,good
32893_left.jpeg,0,good
26163_right.jpeg,0,good
3655_right.jpeg,0,good
22468_right.jpeg,0,good
34120_left.jpeg,0,good
43611_right.jpeg,0,good
25720_right.jpeg,0,good
3160_left.jpeg,0,good
35749_left.jpeg,0,good
28381_left.jpeg,0,good
8089_right.jpeg,0,good
13566_right.jpeg,0,good
329_right.jpeg,0,good
20004_left.jpeg,0,good
35870_right.jpeg,0,good
6940_left.jpeg,0,good
14595_left.jpeg,0,good
6106_left.jpeg,0,good
16260_right.jpeg,0,good
10833_right.jpeg,0,good
30856_left.jpeg,0,good
42943_right.jpeg,0,good
15396_left.jpeg,0,good
10421_left.jpeg,0,good
40372_right.jpeg,0,good
3472_left.jpeg,0,good
7606_right.jpeg,0,good
32298_left.jpeg,0,good
16639_left.jpeg,0,good
43550_right.jpeg,0,good
33385_right.jpeg,0,good
8959_left.jpeg,0,good
3116_right.jpeg,0,good
19939_right.jpeg,0,good
8786_right.jpeg,0,good
10337_right.jpeg,0,good
21273_right.jpeg,0,good
20855_left.jpeg,0,good
17143_left.jpeg,0,good
39713_right.jpeg,0,good
27991_left.jpeg,0,good
16325_left.jpeg,0,good
15043_left.jpeg,0,good
20910_right.jpeg,0,good
33481_left.jpeg,0,good
6535_left.jpeg,0,good
35402_right.jpeg,0,good
31770_left.jpeg,0,good
35378_right.jpeg,0,good
20477_left.jpeg,0,good
4884_right.jpeg,0,good
30672_right.jpeg,0,good
4594_left.jpeg,0,good
44027_left.jpeg,0,good
25763_right.jpeg,0,good
39663_right.jpeg,0,good
4548_left.jpeg,0,good
24824_left.jpeg,0,good
9927_left.jpeg,0,good
23890_right.jpeg,0,good
6483_left.jpeg,0,good
6772_left.jpeg,0,good
43523_left.jpeg,0,good
43609_left.jpeg,0,good
43773_right.jpeg,0,good
38699_left.jpeg,0,good
32833_left.jpeg,0,good
5512_right.jpeg,0,good
418_right.jpeg,0,good
43310_left.jpeg,0,good
10448_right.jpeg,0,good
17356_left.jpeg,0,good
39456_left.jpeg,0,good
13972_left.jpeg,0,good
20857_right.jpeg,0,good
20513_right.jpeg,0,good
33214_right.jpeg,0,good
38258_right.jpeg,0,good
33498_left.jpeg,0,good
396_left.jpeg,0,good
21278_right.jpeg,0,good
12681_right.jpeg,0,good
29421_left.jpeg,0,good
40942_right.jpeg,0,good
8664_left.jpeg,0,good
25879_right.jpeg,0,good
39238_right.jpeg,0,good
28223_left.jpeg,0,good
40985_right.jpeg,0,good
38791_right.jpeg,0,good
25221_left.jpeg,0,good
34639_right.jpeg,0,good
7981_left.jpeg,0,good
27029_right.jpeg,0,good
26961_left.jpeg,0,good
5137_left.jpeg,0,good
42162_right.jpeg,0,good
28353_right.jpeg,0,good
14945_left.jpeg,0,good
36222_left.jpeg,0,good
38520_right.jpeg,0,good
38408_right.jpeg,0,good
33504_right.jpeg,0,good
11041_left.jpeg,0,good
29709_right.jpeg,0,good
37315_right.jpeg,0,good
20344_left.jpeg,0,good
14204_right.jpeg,0,good
34245_right.jpeg,0,good
41398_left.jpeg,0,good
39720_left.jpeg,0,good
40985_left.jpeg,0,good
32255_right.jpeg,0,good
40593_right.jpeg,0,good
25829_right.jpeg,0,good
34567_left.jpeg,0,good
6364_left.jpeg,0,good
21063_left.jpeg,0,good
15640_left.jpeg,0,good
31790_left.jpeg,0,good
25022_left.jpeg,0,good
25221_right.jpeg,0,good
32278_right.jpeg,0,good
20764_right.jpeg,0,good
7552_right.jpeg,0,good
20828_right.jpeg,0,good
24738_right.jpeg,0,good
36625_right.jpeg,0,good
41605_right.jpeg,0,good
299_right.jpeg,0,good
16327_right.jpeg,0,good
12878_right.jpeg,0,good
16236_right.jpeg,0,good
1021_left.jpeg,0,good
10284_right.jpeg,0,good
30287_right.jpeg,0,good
41236_left.jpeg,0,good
27004_right.jpeg,0,good
12596_left.jpeg,0,good
6839_left.jpeg,0,good
29885_right.jpeg,0,good
9964_right.jpeg,0,good
38375_right.jpeg,0,good
16720_right.jpeg,0,good
33123_right.jpeg,0,good
27500_right.jpeg,0,good
11183_right.jpeg,0,good
5963_right.jpeg,0,good
43781_left.jpeg,0,good
6947_left.jpeg,0,good
19206_left.jpeg,0,good
43903_left.jpeg,0,good
15454_right.jpeg,0,good
16881_right.jpeg,0,good
34084_right.jpeg,0,good
36523_left.jpeg,0,good
25456_right.jpeg,0,good
42651_left.jpeg,0,good
11997_right.jpeg,0,good
8110_left.jpeg,0,good
10511_right.jpeg,0,good
8610_right.jpeg,0,good
37500_left.jpeg,0,good
35737_right.jpeg,0,good
38245_left.jpeg,0,good
36442_right.jpeg,0,good
27799_right.jpeg,0,good
24654_left.jpeg,0,good
12247_left.jpeg,0,good
38622_right.jpeg,0,good
17942_right.jpeg,0,good
37448_right.jpeg,0,good
7085_right.jpeg,0,good
10183_right.jpeg,0,good
34814_right.jpeg,0,good
34734_left.jpeg,0,good
42730_left.jpeg,0,good
17639_left.jpeg,0,good
16049_right.jpeg,0,good
5066_left.jpeg,0,good
30147_left.jpeg,0,good
37026_right.jpeg,0,good
24679_left.jpeg,0,good
11157_right.jpeg,0,good
18065_right.jpeg,0,good
42150_right.jpeg,0,good
5061_left.jpeg,0,good
23050_left.jpeg,0,good
4852_right.jpeg,0,good
35557_right.jpeg,0,good
43160_right.jpeg,0,good
20556_right.jpeg,0,good
12187_right.jpeg,0,good
24909_right.jpeg,0,good
27585_left.jpeg,0,good
39309_right.jpeg,0,good
14398_left.jpeg,0,good
1034_right.jpeg,0,good
14774_left.jpeg,0,good
29518_right.jpeg,0,good
11385_right.jpeg,0,good
25979_left.jpeg,0,good
9463_left.jpeg,0,good
42690_right.jpeg,0,good
17940_left.jpeg,0,good
10996_right.jpeg,0,good
13611_right.jpeg,0,good
17506_left.jpeg,0,good
723_right.jpeg,0,good
22103_left.jpeg,0,good
29788_right.jpeg,0,good
16013_left.jpeg,0,good
19614_left.jpeg,0,good
19358_left.jpeg,0,good
15886_right.jpeg,0,good
3325_right.jpeg,0,good
23130_left.jpeg,0,good
13595_left.jpeg,0,good
37508_left.jpeg,0,good
41048_right.jpeg,0,good
11494_left.jpeg,0,good
30196_left.jpeg,0,good
16466_right.jpeg,0,good
22028_right.jpeg,0,good
14359_right.jpeg,0,good
12741_left.jpeg,0,good
38163_right.jpeg,0,good
18465_left.jpeg,0,good
7828_left.jpeg,0,good
36495_right.jpeg,0,good
7250_left.jpeg,0,good
26987_right.jpeg,0,good
22747_right.jpeg,0,good
10276_right.jpeg,0,good
33519_right.jpeg,0,good
8451_left.jpeg,0,good
4003_left.jpeg,0,good
18107_right.jpeg,0,good
13112_right.jpeg,0,good
9464_right.jpeg,0,good
42700_right.jpeg,0,good
1982_left.jpeg,0,good
966_right.jpeg,0,good
7722_right.jpeg,0,good
31961_right.jpeg,0,good
42471_left.jpeg,0,good
8455_right.jpeg,0,good
13977_left.jpeg,0,good
15720_left.jpeg,0,good
31000_right.jpeg,0,good
8503_right.jpeg,0,good
30102_right.jpeg,0,good
3375_left.jpeg,0,good
34752_left.jpeg,0,good
410_right.jpeg,0,good
9513_right.jpeg,0,good
3531_right.jpeg,0,good
13069_left.jpeg,0,good
8503_left.jpeg,0,good
4861_right.jpeg,0,good
662_right.jpeg,0,good
14380_left.jpeg,0,good
29146_right.jpeg,0,good
32696_left.jpeg,0,good
9366_left.jpeg,0,good
35591_left.jpeg,0,good
37026_left.jpeg,0,good
13633_right.jpeg,0,good
25518_left.jpeg,0,good
44069_right.jpeg,0,good
42728_right.jpeg,0,good
41592_left.jpeg,0,good
8919_left.jpeg,0,good
43664_left.jpeg,0,good
21658_right.jpeg,0,good
29299_left.jpeg,0,good
28572_right.jpeg,0,good
30322_left.jpeg,0,good
34994_left.jpeg,0,good
36150_right.jpeg,0,good
8034_right.jpeg,0,good
36384_left.jpeg,0,good
16395_right.jpeg,0,good
23731_left.jpeg,0,good
10177_right.jpeg,0,good
4732_left.jpeg,0,good
36176_left.jpeg,0,good
25929_right.jpeg,0,good
43996_left.jpeg,0,good
5930_right.jpeg,0,good
31545_right.jpeg,0,good
31888_left.jpeg,0,good
24665_right.jpeg,0,good
22672_right.jpeg,0,good
16877_left.jpeg,0,good
3196_left.jpeg,0,good
36146_right.jpeg,0,good
25765_right.jpeg,0,good
42834_left.jpeg,0,good
26944_right.jpeg,0,good
31811_right.jpeg,0,good
9871_left.jpeg,0,good
14359_left.jpeg,0,good
1343_right.jpeg,0,good
17739_left.jpeg,0,good
6131_right.jpeg,0,good
41501_right.jpeg,0,good
28919_right.jpeg,0,good
26741_right.jpeg,0,good
435_right.jpeg,0,good
32990_right.jpeg,0,good
12779_left.jpeg,0,good
27020_right.jpeg,0,good
18447_left.jpeg,0,good
11616_left.jpeg,0,good
26778_right.jpeg,0,good
9042_right.jpeg,0,good
7854_right.jpeg,0,good
29059_left.jpeg,0,good
208_right.jpeg,0,good
43001_left.jpeg,0,good
30495_left.jpeg,0,good
41317_right.jpeg,0,good
29917_right.jpeg,0,good
33010_right.jpeg,0,good
15337_right.jpeg,0,good
34905_right.jpeg,0,good
22747_left.jpeg,0,good
30832_left.jpeg,0,good
23178_right.jpeg,0,good
22240_left.jpeg,0,good
20414_right.jpeg,0,good
7906_left.jpeg,0,good
41377_right.jpeg,0,good
40700_left.jpeg,0,good
43134_left.jpeg,0,good
30433_left.jpeg,0,good
15410_right.jpeg,0,good
4324_right.jpeg,0,good
10915_left.jpeg,0,good
34380_right.jpeg,0,good
13126_left.jpeg,0,good
28555_right.jpeg,0,good
3989_right.jpeg,0,good
31863_left.jpeg,0,good
36074_right.jpeg,0,good
33501_right.jpeg,0,good
7640_right.jpeg,0,good
40078_right.jpeg,0,good
31770_right.jpeg,0,good
28568_left.jpeg,0,good
43549_right.jpeg,0,good
998_right.jpeg,0,good
36428_left.jpeg,0,good
36008_right.jpeg,0,good
10924_right.jpeg,0,good
6796_left.jpeg,0,good
14816_right.jpeg,0,good
42371_right.jpeg,0,good
40641_left.jpeg,0,good
15255_right.jpeg,0,good
22825_left.jpeg,0,good
8620_left.jpeg,0,good
16788_right.jpeg,0,good
31059_right.jpeg,0,good
35263_left.jpeg,0,good
3163_left.jpeg,0,good
26483_left.jpeg,0,good
27841_left.jpeg,0,good
4009_right.jpeg,0,good
169_right.jpeg,0,good
5315_right.jpeg,0,good
3607_left.jpeg,0,good
17811_right.jpeg,0,good
4255_left.jpeg,0,good
14701_left.jpeg,0,good
17936_right.jpeg,0,good
511_left.jpeg,0,good
5421_right.jpeg,0,good
31447_right.jpeg,0,good
17244_right.jpeg,0,good
40675_left.jpeg,0,good
11157_left.jpeg,0,good
17308_right.jpeg,0,good
25354_right.jpeg,0,good
8215_left.jpeg,0,good
21188_right.jpeg,0,good
10112_left.jpeg,0,good
42819_right.jpeg,0,good
38781_right.jpeg,0,good
15254_left.jpeg,0,good
34593_left.jpeg,0,good
40805_right.jpeg,0,good
25013_right.jpeg,0,good
18183_right.jpeg,0,good
19859_right.jpeg,0,good
26226_left.jpeg,0,good
21024_left.jpeg,0,good
5471_left.jpeg,0,good
15594_right.jpeg,0,good
36181_right.jpeg,0,good
17802_left.jpeg,0,good
19004_left.jpeg,0,good
9648_right.jpeg,0,good
27024_right.jpeg,0,good
33990_right.jpeg,0,good
42907_right.jpeg,0,good
288_left.jpeg,0,good
20809_left.jpeg,0,good
21833_right.jpeg,0,good
29342_left.jpeg,0,good
24453_right.jpeg,0,good
15443_right.jpeg,0,good
12205_left.jpeg,0,good
39207_right.jpeg,0,good
22711_left.jpeg,0,good
12480_left.jpeg,0,good
1192_right.jpeg,0,good
23654_right.jpeg,0,good
6990_right.jpeg,0,good
15708_left.jpeg,0,good
7032_left.jpeg,0,good
5579_left.jpeg,0,good
17916_left.jpeg,0,good
24166_left.jpeg,0,good
33682_right.jpeg,0,good
36185_right.jpeg,0,good
34274_right.jpeg,0,good
24955_right.jpeg,0,good
5387_left.jpeg,0,good
24335_left.jpeg,0,good
17769_left.jpeg,0,good
29777_right.jpeg,0,good
34512_right.jpeg,0,good
6702_right.jpeg,0,good
13610_left.jpeg,0,good
36666_right.jpeg,0,good
32211_left.jpeg,0,good
5014_right.jpeg,0,good
5276_right.jpeg,0,good
23290_right.jpeg,0,good
12126_right.jpeg,0,good
33639_right.jpeg,0,good
8486_right.jpeg,0,good
25073_left.jpeg,0,good
40575_left.jpeg,0,good
17950_right.jpeg,0,good
32381_left.jpeg,0,good
14361_right.jpeg,0,good
34560_right.jpeg,0,good
27585_right.jpeg,0,good
5835_right.jpeg,0,good
33889_right.jpeg,0,good
22842_left.jpeg,0,good
862_left.jpeg,0,good
11176_left.jpeg,0,good
8087_left.jpeg,0,good
34701_left.jpeg,0,good
3773_right.jpeg,0,good
33282_left.jpeg,0,good
4199_right.jpeg,0,good
32619_left.jpeg,0,good
14164_left.jpeg,0,good
21593_left.jpeg,0,good
36637_right.jpeg,0,good
13396_left.jpeg,0,good
5482_right.jpeg,0,good
37111_left.jpeg,0,good
27956_left.jpeg,0,good
12301_left.jpeg,0,good
13271_left.jpeg,0,good
2652_left.jpeg,0,good
40875_right.jpeg,0,good
20817_right.jpeg,0,good
15799_right.jpeg,0,good
42237_right.jpeg,0,good
4732_right.jpeg,0,good
12586_right.jpeg,0,good
29407_right.jpeg,0,good
12444_right.jpeg,0,good
8030_right.jpeg,0,good
37010_right.jpeg,0,good
43541_left.jpeg,0,good
37645_left.jpeg,0,good
41972_right.jpeg,0,good
22954_left.jpeg,0,good
43134_right.jpeg,0,good
17117_left.jpeg,0,good
30726_left.jpeg,0,good
14726_right.jpeg,0,good
20906_left.jpeg,0,good
32743_left.jpeg,0,good
38172_left.jpeg,0,good
15443_left.jpeg,0,good
29228_left.jpeg,0,good
33455_right.jpeg,0,good
31073_left.jpeg,0,good
866_right.jpeg,0,good
39823_left.jpeg,0,good
36492_right.jpeg,0,good
7651_right.jpeg,0,good
32881_left.jpeg,0,good
16203_right.jpeg,0,good
19717_left.jpeg,0,good
35429_left.jpeg,0,good
14874_left.jpeg,0,good
20683_right.jpeg,0,good
16417_right.jpeg,0,good
17785_right.jpeg,0,good
17375_right.jpeg,0,good
12519_left.jpeg,0,good
14754_right.jpeg,0,good
31584_right.jpeg,0,good
33019_right.jpeg,0,good
23385_right.jpeg,0,good
24092_left.jpeg,0,good
34485_left.jpeg,0,good
19687_right.jpeg,0,good
35169_left.jpeg,0,good
35130_left.jpeg,0,good
31511_left.jpeg,0,good
35307_right.jpeg,0,good
25475_right.jpeg,0,good
25543_right.jpeg,0,good
14323_right.jpeg,0,good
30122_right.jpeg,0,good
2908_right.jpeg,0,good
30850_right.jpeg,0,good
7251_left.jpeg,0,good
43742_right.jpeg,0,good
28268_left.jpeg,0,good
2261_left.jpeg,0,good
27659_right.jpeg,0,good
7320_right.jpeg,0,good
34456_right.jpeg,0,good
41353_left.jpeg,0,good
9793_left.jpeg,0,good
22299_right.jpeg,0,good
19405_right.jpeg,0,good
24304_right.jpeg,0,good
31190_left.jpeg,0,good
41623_left.jpeg,0,good
23942_left.jpeg,0,good
14945_right.jpeg,0,good
20616_right.jpeg,0,good
20738_right.jpeg,0,good
20683_left.jpeg,0,good
2676_left.jpeg,0,good
40790_right.jpeg,0,good
23830_left.jpeg,0,good
43223_left.jpeg,0,good
9993_right.jpeg,0,good
43363_left.jpeg,0,good
33695_right.jpeg,0,good
31849_right.jpeg,0,good
23231_right.jpeg,0,good
33990_left.jpeg,0,good
23832_right.jpeg,0,good
16286_right.jpeg,0,good
36404_right.jpeg,0,good
3610_right.jpeg,0,good
2683_left.jpeg,0,good
14048_right.jpeg,0,good
20070_left.jpeg,0,good
15641_right.jpeg,0,good
40694_left.jpeg,0,good
11736_right.jpeg,0,good
3585_left.jpeg,0,good
13158_right.jpeg,0,good
39351_left.jpeg,0,good
